user_id,event_type,video_id,timestamp,device_id,geo_location,comment_length,spam_flag,upload_rate,reports,abuse_score,is_abusive
1013,upload,43219,2024-04-29 19:17:00,1090,MX,0,0,0,1,2,0
1858,comment,40649,2024-05-07 19:12:00,1732,NG,46,0,0,0,0,0
1984,upload,1510,2024-04-22 14:04:00,1059,IN,0,0,1,3,2,0
2958,upload,65957,2024-04-14 08:22:00,1107,PH,0,0,1,0,1,0
2530,comment,53255,2024-06-06 04:34:00,1002,UK,57,0,0,0,0,0
891,like,15338,2024-05-12 18:42:00,1463,BR,0,0,1,0,1,0
2617,comment,70129,2024-02-17 21:33:00,1241,PH,45,0,0,0,0,0
541,like,69037,2024-04-23 04:13:00,1968,IN,0,0,3,0,1,0
1462,comment,33177,2024-01-04 04:15:00,1696,US,51,0,0,0,0,0
988,comment,25792,2024-01-01 02:38:00,1222,US,59,0,3,0,0,0
2858,comment,39283,2024-04-06 12:46:00,1206,NG,57,0,2,0,0,0
1134,comment,17535,2024-01-30 17:36:00,1784,NG,50,0,0,0,0,0
2437,like,68266,2024-04-02 10:39:00,1942,BR,0,0,1,0,1,0
2875,upload,21503,2024-01-06 12:45:00,1461,CA,0,0,1,0,1,0
2761,comment,66327,2024-03-21 08:19:00,1112,BR,48,0,2,0,0,0
465,comment,34219,2024-04-29 01:20:00,1174,NG,46,1,1,0,2,0
2962,upload,24416,2024-06-16 19:59:00,1435,NG,0,0,3,0,1,0
254,like,1438,2024-05-02 08:40:00,1626,IN,0,0,0,4,2,0
84,like,48327,2024-01-30 07:24:00,1767,BR,0,0,1,0,1,0
2045,comment,9524,2024-04-30 12:25:00,1244,US,61,0,0,0,0,0
2778,upload,20810,2024-01-07 13:59:00,1054,NG,0,0,2,2,2,0
1796,comment,25216,2024-02-25 14:57:00,1956,BR,45,0,0,0,0,0
1309,comment,73637,2024-06-06 08:20:00,3281,CA,62,0,1,0,0,0
1193,report,41819,2024-05-08 17:13:00,1508,US,0,0,0,0,1,0
2500,comment,21595,2024-06-12 11:59:00,1235,MX,42,0,1,0,0,0
991,like,76595,2024-02-26 10:57:00,1132,IN,0,0,0,0,1,0
2343,comment,13116,2024-02-28 23:24:00,3170,PH,50,0,0,0,0,0
2654,upload,71598,2024-04-26 00:12:00,1692,CA,0,0,1,0,1,0
695,comment,1604,2024-02-18 01:52:00,1555,MX,60,0,2,0,0,0
827,comment,21814,2024-05-02 03:04:00,1249,DE,57,0,1,0,0,0
805,comment,19681,2024-02-21 23:36:00,1279,ID,51,0,1,0,0,0
1406,report,67915,2024-03-01 21:36:00,1975,DE,0,0,3,1,2,0
2433,like,75348,2024-01-04 00:49:00,1206,PH,0,0,3,0,1,0
1616,upload,14233,2024-01-14 03:31:00,1458,DE,0,0,0,0,1,0
844,upload,46025,2024-06-12 02:00:00,1994,NG,0,0,0,0,1,0
1304,like,11581,2024-02-15 20:04:00,1450,IN,0,0,1,0,1,0
2577,comment,51463,2024-03-20 23:14:00,1917,DE,64,0,2,0,0,0
1773,comment,65163,2024-05-19 04:48:00,1213,IN,46,0,0,0,0,0
820,like,54034,2024-01-28 07:57:00,1932,US,0,0,1,0,1,0
448,comment,44205,2024-03-05 04:48:00,1598,US,57,0,1,0,0,0
2992,comment,46343,2024-05-06 19:26:00,1255,BR,49,0,0,0,0,0
1113,report,72124,2024-01-28 13:42:00,1211,US,0,0,2,0,1,0
1362,comment,62858,2024-06-29 08:52:00,1824,DE,58,0,0,1,1,0
1875,comment,33662,2024-04-11 07:41:00,1830,US,56,0,2,0,0,0
2564,comment,61581,2024-03-13 22:47:00,1776,IN,80,1,1,1,3,1
1514,upload,13627,2024-05-23 15:39:00,1186,US,0,0,0,0,1,0
1989,upload,28034,2024-01-26 12:31:00,1080,PH,0,0,3,0,1,0
2724,comment,49836,2024-02-09 15:32:00,1214,MX,59,0,0,0,0,0
766,report,51324,2024-05-19 01:19:00,1357,BR,0,0,2,0,1,0
815,like,55774,2024-05-01 17:51:00,1975,US,0,0,1,0,1,0
1451,like,40617,2024-01-23 10:41:00,1052,DE,0,0,0,0,1,0
1650,comment,68950,2024-01-08 00:01:00,1559,ID,50,0,2,0,0,0
115,upload,20994,2024-02-09 03:37:00,1650,PH,0,0,2,0,1,0
2301,upload,9446,2024-03-29 17:07:00,1066,UK,0,0,0,0,1,0
1560,comment,14998,2024-03-29 04:48:00,1797,US,60,0,1,0,0,0
1501,comment,39439,2024-01-08 20:18:00,1695,BR,55,0,3,0,0,0
2256,comment,28994,2024-03-18 13:13:00,1665,BR,52,0,0,0,0,0
2948,report,29159,2024-01-06 12:27:00,1100,US,0,0,1,0,1,0
2582,report,49755,2024-03-11 03:43:00,1102,ID,0,0,2,0,1,0
303,comment,2566,2024-05-19 11:22:00,1717,US,48,0,3,0,0,0
936,upload,30293,2024-04-16 03:59:00,1521,IN,0,0,0,0,1,0
2452,comment,45825,2024-06-27 16:33:00,1505,UK,54,0,0,0,0,0
2355,like,54391,2024-02-08 03:33:00,1783,US,0,0,0,0,1,0
974,comment,48832,2024-06-15 01:20:00,1969,BR,70,0,0,0,0,0
705,comment,25415,2024-02-21 11:07:00,1425,IN,53,0,0,0,0,0
1754,comment,35119,2024-03-30 14:01:00,1654,IN,54,0,2,0,0,0
918,like,48669,2024-03-18 14:18:00,1076,BR,0,0,0,0,1,0
902,comment,32859,2024-06-11 08:11:00,1138,MX,61,0,1,0,0,0
2065,like,23741,2024-05-25 16:33:00,1709,NG,0,0,0,0,1,0
856,comment,1450,2024-01-02 20:24:00,1761,BR,48,0,0,0,0,0
1325,comment,38287,2024-01-13 15:39:00,1719,UK,36,0,1,0,0,0
827,like,23896,2024-04-13 23:34:00,1603,DE,0,0,0,0,1,0
62,like,67617,2024-05-01 04:57:00,1383,NG,0,0,0,0,1,0
2252,like,73136,2024-04-17 21:47:00,1640,NG,0,0,1,0,1,0
2746,upload,29778,2024-01-02 23:21:00,1096,IN,0,0,1,0,1,0
2224,comment,76961,2024-03-17 00:11:00,1405,MX,57,0,0,1,1,0
2293,comment,30231,2024-04-01 22:57:00,1453,CA,62,0,1,0,0,0
1510,comment,46674,2024-02-15 15:10:00,1765,MX,47,0,1,0,0,0
2372,comment,6659,2024-05-05 16:27:00,1309,US,56,0,3,0,0,0
876,report,57149,2024-04-20 20:31:00,1612,NG,0,0,3,0,1,0
1670,comment,25783,2024-04-20 16:54:00,1901,BR,52,0,0,0,0,0
688,comment,34738,2024-03-04 23:53:00,1897,IN,54,0,1,0,0,0
1588,comment,14506,2024-04-03 05:33:00,1045,ID,60,0,2,0,0,0
1110,comment,21028,2024-02-29 07:11:00,1537,US,57,0,1,0,0,0
2197,like,32873,2024-02-11 11:26:00,1400,BR,0,0,0,0,1,0
165,upload,17577,2024-04-25 08:44:00,1651,CA,0,0,0,0,1,0
9,comment,12123,2024-02-19 20:56:00,1102,UK,59,0,0,0,0,0
1967,comment,30793,2024-06-29 09:46:00,1513,IN,66,0,1,0,0,0
1129,comment,3502,2024-01-10 02:39:00,1406,MX,42,0,0,0,0,0
62,like,18598,2024-05-10 19:32:00,1089,NG,0,0,0,0,1,0
58,comment,49753,2024-06-15 16:17:00,1251,DE,14,1,3,4,3,1
2807,upload,38861,2024-03-12 05:28:00,1108,DE,0,0,3,0,1,0
2445,comment,11417,2024-03-09 19:36:00,1964,US,42,0,0,0,0,0
2590,comment,9027,2024-03-23 01:01:00,1149,BR,59,0,0,0,0,0
2092,comment,55360,2024-01-19 17:10:00,1603,RU,51,0,0,0,0,0
1719,like,2776,2024-01-12 04:54:00,1526,IN,0,0,0,0,1,0
1160,comment,62634,2024-01-22 19:46:00,1688,US,52,0,2,0,0,0
228,comment,9682,2024-05-30 04:41:00,1932,PH,57,0,0,0,0,0
2653,comment,58002,2024-06-27 14:29:00,1597,IN,52,0,0,0,0,0
2799,comment,40958,2024-04-04 18:32:00,1571,DE,55,0,2,0,0,0
2468,comment,41188,2024-07-05 02:57:00,3057,IN,60,0,0,0,0,0
220,comment,63135,2024-05-03 09:14:00,1508,BR,58,0,2,0,0,0
610,report,29366,2024-02-14 13:03:00,1334,ID,0,0,0,0,1,0
1351,comment,47218,2024-04-13 07:32:00,1831,IN,59,0,0,0,0,0
2678,upload,55791,2024-03-09 16:58:00,1900,ID,0,0,0,0,1,0
644,comment,34802,2024-03-08 19:48:00,1736,US,3,1,0,0,3,1
1983,report,29336,2024-06-19 18:24:00,1973,BR,0,0,1,0,1,0
2264,comment,11395,2024-03-08 08:40:00,1529,US,69,0,1,0,0,0
2886,upload,3186,2024-05-20 04:44:00,1363,DE,0,0,0,0,1,0
929,comment,15642,2024-01-07 22:36:00,1429,DE,62,0,3,0,0,0
1210,upload,28294,2024-05-01 00:53:00,1179,ID,0,0,0,0,1,0
669,upload,35135,2024-04-27 04:27:00,1052,BR,0,0,3,0,1,0
156,comment,59309,2024-02-12 22:28:00,1824,MX,66,0,2,0,0,0
2862,upload,60166,2024-03-21 10:59:00,1425,US,0,0,2,0,1,0
2617,comment,48528,2024-03-23 07:51:00,1415,PH,64,0,2,0,0,0
2514,comment,51124,2024-05-07 09:07:00,1245,BR,58,0,0,0,0,0
206,upload,68530,2024-02-04 08:39:00,1926,IN,0,0,1,0,1,0
722,like,29496,2024-06-29 11:44:00,1735,MX,0,0,0,0,1,0
2828,upload,62604,2024-07-10 14:34:00,1880,IN,0,0,2,0,1,0
1749,comment,31161,2024-05-19 09:30:00,1285,BR,54,0,0,0,0,0
2242,comment,19551,2024-07-10 17:55:00,1204,DE,58,0,0,1,1,0
2469,like,79473,2024-04-18 06:14:00,1592,US,0,0,0,0,1,0
1643,comment,837,2024-01-21 06:24:00,1426,MX,58,0,0,0,0,0
2073,upload,3869,2024-03-08 10:58:00,1426,US,0,0,1,0,1,0
1241,comment,44737,2024-07-05 20:40:00,1122,IN,58,0,0,0,0,0
1248,upload,8848,2024-02-14 02:09:00,3335,ID,0,0,1,0,1,0
777,comment,39232,2024-01-21 08:10:00,1428,IN,50,0,1,0,0,0
2848,like,65066,2024-01-27 03:01:00,1427,MX,0,0,1,0,1,0
51,upload,75027,2024-05-08 02:26:00,1662,MX,0,0,0,0,1,0
182,upload,74006,2024-04-09 18:03:00,1267,MX,0,0,1,0,1,0
2931,comment,26005,2024-06-15 21:59:00,1864,PH,48,0,1,0,0,0
1207,like,57473,2024-02-13 13:15:00,1000,PH,0,0,1,0,1,0
992,report,542,2024-06-25 01:52:00,1012,PH,0,0,0,0,1,0
426,upload,63957,2024-02-28 01:57:00,1945,CA,0,0,1,0,1,0
675,like,15527,2024-03-29 21:24:00,1435,UA,0,0,0,0,1,0
1132,upload,7561,2024-03-11 23:46:00,1228,IN,0,0,0,0,1,0
356,comment,16262,2024-01-15 10:22:00,1751,US,57,0,1,0,0,0
448,comment,11790,2024-03-07 20:29:00,1335,US,69,0,1,0,0,0
2987,comment,69619,2024-03-03 12:37:00,1086,UK,50,0,0,0,0,0
1199,like,31634,2024-03-18 17:14:00,1970,RU,0,0,1,0,1,0
1625,comment,31274,2024-05-16 21:13:00,1072,IN,55,0,0,0,0,0
259,report,34914,2024-04-18 01:16:00,1114,ID,0,0,0,0,1,0
601,upload,4996,2024-03-23 14:14:00,1726,PH,0,0,2,0,1,0
571,comment,28891,2024-05-25 09:13:00,1169,US,64,0,1,0,0,0
2985,like,57092,2024-04-03 10:35:00,1828,UK,0,0,0,0,1,0
1364,comment,12452,2024-05-05 02:01:00,1309,CA,58,0,0,0,0,0
190,like,34416,2024-01-06 03:06:00,1481,PH,0,0,1,0,1,0
626,like,63618,2024-05-31 01:11:00,1257,BR,0,0,1,0,1,0
1743,comment,50911,2024-05-27 19:49:00,1252,NG,47,0,1,0,0,0
1426,report,33316,2024-03-30 08:16:00,1468,US,0,0,0,0,1,0
540,comment,74492,2024-07-09 01:58:00,1491,ID,54,0,1,0,0,0
769,comment,16861,2024-05-23 15:31:00,1588,RU,59,0,1,0,0,0
1044,comment,3128,2024-05-04 14:57:00,1554,ID,73,0,0,0,0,0
1276,comment,68794,2024-03-29 01:17:00,1360,CA,55,0,1,0,0,0
755,like,7245,2024-03-02 18:10:00,1098,US,0,0,2,0,1,0
592,comment,9307,2024-01-15 17:27:00,1938,ID,67,0,0,0,0,0
1885,comment,43682,2024-04-03 00:49:00,1532,CA,59,0,2,0,0,0
1713,like,16397,2024-04-13 19:04:00,1999,NG,0,0,2,0,1,0
258,comment,69383,2024-01-27 07:20:00,1056,MX,56,0,3,0,0,0
1716,like,17337,2024-05-04 12:51:00,1646,PH,0,0,5,0,1,0
2976,comment,68286,2024-06-20 21:35:00,1682,ID,50,0,0,0,0,0
913,upload,77265,2024-05-28 04:20:00,1577,US,0,0,0,0,1,0
126,like,66481,2024-02-25 17:47:00,1100,DE,0,0,0,0,1,0
223,comment,41629,2024-02-29 14:20:00,1744,IN,58,0,2,0,0,0
2056,comment,74769,2024-02-29 03:33:00,1657,US,57,0,2,0,0,0
2016,comment,59464,2024-04-13 02:27:00,1371,ID,50,0,0,0,0,0
939,comment,6266,2024-01-17 09:35:00,1749,DE,62,0,1,0,0,0
1975,like,69611,2024-04-27 23:42:00,1918,DE,0,0,2,0,1,0
1311,like,55080,2024-04-24 19:05:00,1933,PH,0,0,0,0,1,0
547,comment,74505,2024-01-22 11:26:00,1974,US,53,0,0,0,0,0
301,comment,31706,2024-01-12 10:47:00,1878,BR,60,0,2,0,0,0
2950,like,6602,2024-02-15 00:01:00,1053,UK,0,0,1,0,1,0
1856,upload,46378,2024-02-22 08:08:00,1122,PH,0,0,1,4,2,0
819,like,14697,2024-04-09 15:53:00,1423,MX,0,0,2,0,1,0
902,upload,30077,2024-06-23 14:35:00,1893,MX,0,0,1,0,1,0
2116,comment,7414,2024-05-05 20:13:00,1967,IN,53,0,1,0,0,0
1166,comment,68917,2024-05-26 18:13:00,1922,US,46,0,1,0,0,0
944,comment,25341,2024-02-15 09:46:00,1957,MX,60,0,1,0,0,0
2489,comment,27715,2024-01-27 20:25:00,1797,US,49,0,0,0,0,0
1858,like,49562,2024-05-10 07:26:00,1554,NG,0,0,2,0,1,0
2493,comment,27376,2024-02-08 17:01:00,3402,CA,50,0,1,0,0,0
973,comment,75584,2024-01-30 03:03:00,1436,IN,57,0,1,0,0,0
1875,like,13192,2024-05-13 00:40:00,1455,US,0,0,0,0,1,0
170,comment,28680,2024-02-14 18:24:00,1258,MX,63,0,2,0,0,0
1276,comment,46958,2024-01-23 03:48:00,1669,CA,57,0,1,0,0,0
2454,like,30830,2024-06-15 04:43:00,1924,UK,0,0,3,0,1,0
2447,comment,17034,2024-02-03 14:10:00,1337,NG,60,0,0,0,0,0
2802,comment,20374,2024-06-11 21:26:00,1881,IN,67,0,0,0,0,0
127,comment,21000,2024-04-07 07:16:00,1588,PH,52,0,0,0,0,0
1983,comment,1214,2024-05-21 16:38:00,1544,BR,66,0,1,0,0,0
2659,like,32866,2024-04-15 07:18:00,1247,US,0,0,0,0,1,0
33,upload,16254,2024-05-13 18:14:00,1430,DE,0,0,1,0,1,0
1328,upload,66380,2024-01-02 05:00:00,1109,IN,0,0,1,0,1,0
2137,comment,60960,2024-04-09 07:16:00,1438,PH,50,0,0,0,0,0
1906,comment,3854,2024-04-09 16:51:00,1264,CA,52,0,0,0,0,0
504,comment,32292,2024-07-18 00:41:00,1989,IN,57,0,1,0,0,0
2575,report,12998,2024-06-18 10:47:00,1910,PH,0,0,1,0,1,0
2675,upload,11909,2024-02-24 18:56:00,1807,IN,0,0,1,0,1,0
2152,like,29019,2024-03-01 02:27:00,1784,PH,0,0,0,0,1,0
1578,comment,42042,2024-07-17 03:57:00,1677,IN,56,0,0,0,0,0
318,like,41522,2024-01-03 17:24:00,1810,DE,0,0,1,0,1,0
1376,comment,9891,2024-04-30 03:24:00,1636,MX,49,1,2,0,2,0
1629,like,35967,2024-02-12 23:44:00,1355,UK,0,0,3,0,1,0
324,comment,65254,2024-04-18 10:45:00,1233,IN,65,0,0,0,0,0
698,comment,5490,2024-01-06 05:35:00,1810,US,64,0,3,0,0,0
1547,comment,9412,2024-02-12 18:21:00,1310,NG,49,0,2,0,0,0
2483,comment,10799,2024-04-23 11:29:00,1815,DE,54,0,0,0,0,0
2976,comment,50087,2024-04-18 22:20:00,1513,ID,57,0,2,0,0,0
2325,comment,60435,2024-04-28 23:26:00,3126,US,47,0,1,0,0,0
2725,comment,35521,2024-06-05 14:59:00,1830,MX,61,0,2,0,0,0
2557,report,12064,2024-04-16 08:51:00,1829,MX,0,0,1,0,1,0
793,report,73716,2024-05-02 21:45:00,1910,UK,0,0,0,0,1,0
2403,upload,34224,2024-05-26 17:48:00,1652,BR,0,0,3,0,1,0
1867,report,36849,2024-01-12 05:01:00,1625,US,0,0,0,0,1,0
442,comment,47938,2024-02-25 07:30:00,1855,US,57,0,1,0,0,0
1358,comment,24848,2024-05-31 22:48:00,1790,ID,41,0,3,0,0,0
594,upload,19437,2024-04-24 21:50:00,1048,DE,0,0,2,0,1,0
2477,comment,9776,2024-02-18 02:05:00,1872,US,54,0,1,0,0,0
428,comment,17554,2024-01-03 21:17:00,1558,IN,48,0,1,0,0,0
726,report,38397,2024-03-18 13:13:00,1011,NG,0,0,3,0,1,0
2603,comment,69141,2024-01-09 16:15:00,1341,ID,3,1,0,0,3,1
2733,comment,27844,2024-07-16 16:32:00,1530,IN,69,0,1,0,0,0
1183,comment,699,2024-05-26 20:57:00,3363,US,60,0,1,0,0,0
283,comment,26270,2024-05-29 16:23:00,1332,PH,65,0,3,0,0,0
1592,upload,47890,2024-02-07 07:31:00,1789,US,0,0,1,0,1,0
2088,like,59764,2024-01-15 07:39:00,1447,US,0,0,0,0,1,0
2445,comment,41886,2024-02-04 14:45:00,1795,US,60,1,2,0,2,0
899,comment,7416,2024-03-20 19:31:00,1083,IN,60,0,0,0,0,0
2605,like,44314,2024-01-22 20:29:00,1942,DE,0,0,1,0,1,0
2014,like,22158,2024-05-26 07:46:00,1411,BR,0,0,0,0,1,0
1216,comment,64034,2024-03-12 14:58:00,1153,IN,48,0,0,0,0,0
2781,comment,37133,2024-07-17 08:06:00,1432,US,57,0,3,0,0,0
808,like,30763,2024-05-04 02:21:00,1518,MX,0,0,0,0,1,0
1836,comment,30586,2024-04-17 11:57:00,1048,UK,53,0,1,0,0,0
160,comment,37693,2024-04-24 03:54:00,1196,US,50,0,2,0,0,0
2735,like,72173,2024-01-15 05:14:00,1123,DE,0,0,3,0,1,0
830,report,49912,2024-02-12 20:13:00,1079,DE,0,0,1,0,1,0
830,comment,66778,2024-01-14 02:00:00,1118,DE,61,0,1,0,0,0
1025,comment,64134,2024-05-27 11:06:00,1143,US,51,0,1,0,0,0
425,comment,30769,2024-07-09 16:16:00,1991,MX,53,1,1,0,2,0
1113,comment,61156,2024-07-03 01:36:00,1396,US,59,1,1,0,2,0
1501,comment,14087,2024-05-26 22:39:00,1002,BR,68,0,2,0,0,0
193,comment,10445,2024-06-26 03:41:00,1903,CA,47,0,1,0,0,0
189,like,29079,2024-06-20 12:57:00,1817,MX,0,0,1,0,1,0
797,comment,73090,2024-05-02 11:34:00,1097,US,3,1,0,0,3,1
1847,comment,29611,2024-06-17 17:51:00,1296,IN,50,0,1,0,0,0
2157,like,33329,2024-07-17 16:35:00,1714,IN,0,0,4,0,1,0
2757,comment,74091,2024-03-06 02:36:00,1093,US,49,0,0,0,0,0
2125,comment,20025,2024-05-12 07:22:00,1895,CA,58,0,3,1,1,0
1547,report,45402,2024-06-22 23:06:00,1693,NG,0,0,0,0,1,0
499,comment,46703,2024-01-11 21:26:00,1442,ID,49,0,2,0,0,0
2948,comment,10920,2024-04-14 20:39:00,1287,US,57,0,3,0,0,0
2557,like,31461,2024-05-15 12:03:00,1840,MX,0,0,0,0,1,0
1898,upload,10492,2024-05-25 04:52:00,1066,CA,0,0,19,0,3,1
2156,comment,29771,2024-04-14 11:12:00,1230,PH,54,0,2,0,0,0
2907,comment,12847,2024-01-08 20:21:00,1376,BR,40,0,1,0,0,0
541,upload,73554,2024-02-20 05:36:00,1944,IN,0,0,0,0,1,0
2670,report,7019,2024-01-31 02:57:00,1948,ID,0,0,2,0,1,0
447,comment,67416,2024-07-05 18:02:00,3223,MX,44,0,0,0,0,0
297,comment,7136,2024-03-28 22:07:00,1017,US,49,0,2,0,0,0
1092,comment,46322,2024-01-23 20:43:00,1426,BR,49,0,0,0,0,0
1121,upload,28097,2024-04-10 06:33:00,1736,IN,0,0,3,0,1,0
1363,upload,1973,2024-07-14 12:33:00,1188,PH,0,0,1,0,1,0
2036,comment,1266,2024-02-18 09:07:00,1780,IN,54,0,0,0,0,0
923,like,45837,2024-03-15 12:01:00,1744,NG,0,0,1,0,1,0
2463,like,29268,2024-01-09 19:16:00,1682,BR,0,0,1,0,1,0
1320,comment,71251,2024-05-07 01:58:00,1873,US,53,0,1,0,0,0
1679,like,22750,2024-05-24 08:31:00,1287,DE,0,0,2,0,1,0
2935,comment,76275,2024-04-20 22:59:00,1669,IN,54,0,1,0,0,0
2344,upload,22580,2024-06-19 22:08:00,1764,NG,0,0,2,0,1,0
1874,comment,77462,2024-06-02 10:40:00,1729,BR,53,0,0,0,0,0
2936,report,2932,2024-04-22 21:27:00,1273,DE,0,0,1,0,1,0
2513,comment,55222,2024-02-03 02:36:00,1882,IN,56,0,2,0,0,0
413,report,26093,2024-02-08 19:39:00,1643,MX,0,0,0,0,1,0
1924,report,1510,2024-02-08 17:16:00,1512,US,0,0,0,0,1,0
1350,comment,35417,2024-03-02 21:34:00,1976,US,57,0,2,0,0,0
1437,comment,917,2024-04-07 05:27:00,1130,ID,63,0,2,0,0,0
1989,like,33649,2024-01-24 09:49:00,1639,PH,0,0,1,0,1,0
1524,upload,70666,2024-07-13 20:33:00,1331,BR,0,0,0,0,1,0
270,like,44217,2024-05-14 00:27:00,1022,CA,0,0,4,0,1,0
493,comment,6811,2024-06-02 09:23:00,1372,NG,3,1,1,0,3,1
56,comment,34115,2024-04-12 17:57:00,1513,RU,62,0,0,0,0,0
1962,like,36274,2024-06-22 05:44:00,1662,PH,0,0,1,0,1,0
821,comment,31018,2024-04-21 17:22:00,1364,US,45,0,0,0,0,0
2420,comment,42368,2024-05-07 09:33:00,1562,UK,52,0,3,0,0,0
515,like,26378,2024-07-01 13:24:00,1119,CA,0,0,1,0,1,0
2617,comment,10496,2024-07-06 20:36:00,1129,PH,52,0,0,0,0,0
452,like,41764,2024-03-28 17:47:00,1116,PH,0,0,0,0,1,0
1274,comment,13156,2024-04-06 04:10:00,1750,MX,65,0,2,0,0,0
388,comment,9383,2024-01-19 19:22:00,1344,IN,69,0,1,0,0,0
2558,like,68451,2024-01-22 15:39:00,1376,MX,0,0,2,0,1,0
373,comment,73575,2024-01-16 18:54:00,1175,IN,60,0,1,3,1,0
2952,comment,43643,2024-05-06 19:46:00,1614,US,66,0,2,0,0,0
2049,comment,39225,2024-02-25 16:08:00,1511,UK,60,0,0,0,0,0
2681,comment,17049,2024-01-06 11:25:00,1602,NG,62,0,1,1,1,0
2371,comment,28308,2024-04-25 19:31:00,1061,MX,62,0,1,0,0,0
1478,upload,31581,2024-03-13 22:28:00,1993,US,0,0,2,0,1,0
2135,comment,41852,2024-01-02 08:15:00,1783,IN,50,0,1,0,0,0
2513,upload,49982,2024-05-08 02:10:00,1874,IN,0,0,0,0,1,0
1892,comment,11970,2024-05-20 16:56:00,1216,IN,54,0,0,0,0,0
128,comment,7451,2024-05-10 20:21:00,1596,IN,60,0,2,0,0,0
2859,upload,17645,2024-02-24 22:49:00,1016,ID,0,0,1,0,1,0
1463,comment,7262,2024-04-16 14:51:00,1038,US,43,0,0,0,0,0
1089,like,14560,2024-06-28 14:19:00,1648,IN,0,0,0,0,1,0
308,upload,57116,2024-05-07 16:49:00,1706,PH,0,0,1,0,1,0
1019,comment,31975,2024-02-16 18:39:00,1077,MX,41,0,0,0,0,0
1216,comment,54088,2024-01-25 14:30:00,3441,IN,58,0,2,0,0,0
1597,comment,55712,2024-02-17 06:40:00,1332,MX,54,0,1,0,0,0
1877,upload,59752,2024-05-06 07:42:00,1542,BR,0,0,0,0,1,0
2520,like,79522,2024-03-05 08:56:00,1866,DE,0,0,0,0,1,0
657,comment,32202,2024-05-02 05:57:00,1081,US,40,0,2,0,0,0
1497,comment,62034,2024-07-12 11:17:00,1454,BR,57,0,1,0,0,0
647,comment,67298,2024-01-29 08:50:00,1442,IN,51,0,1,0,0,0
2875,comment,68926,2024-07-01 21:33:00,1750,CA,70,0,1,3,1,0
2454,like,15462,2024-03-15 09:51:00,1230,UK,0,0,0,0,1,0
221,comment,42437,2024-01-23 15:01:00,1200,US,66,0,3,0,0,0
430,like,71172,2024-05-05 06:24:00,1781,ID,0,0,0,0,1,0
14,report,30168,2024-05-16 03:00:00,1317,IN,0,0,0,0,1,0
1615,comment,15653,2024-06-14 18:47:00,1520,UA,50,0,0,0,0,0
218,upload,79604,2024-03-27 14:58:00,1154,IN,0,0,0,0,1,0
1574,comment,6849,2024-07-14 16:37:00,1602,MX,59,0,2,0,0,0
642,comment,56281,2024-05-16 08:23:00,1189,DE,46,0,2,0,0,0
1792,comment,75738,2024-04-10 18:05:00,1927,PH,55,0,0,0,0,0
925,comment,28723,2024-07-12 04:46:00,1609,UK,46,1,0,0,2,0
2800,upload,3105,2024-03-27 23:56:00,1536,US,0,0,2,0,1,0
1833,like,17992,2024-04-11 14:39:00,1356,DE,0,0,3,0,1,0
1306,comment,54839,2024-01-22 08:02:00,1331,US,50,0,0,0,0,0
487,like,53560,2024-02-23 16:02:00,1789,US,0,0,1,0,1,0
2861,like,72632,2024-06-07 00:53:00,1119,MX,0,0,3,0,1,0
443,like,36908,2024-03-29 07:29:00,1938,US,0,0,0,0,1,0
2130,upload,16945,2024-03-08 12:24:00,1751,BR,0,0,0,0,1,0
1392,comment,28083,2024-05-23 16:22:00,1386,NG,56,0,1,0,0,0
1383,like,13517,2024-03-10 20:54:00,1988,PH,0,0,2,0,1,0
2985,comment,26798,2024-02-06 07:31:00,1945,UK,50,0,3,0,0,0
537,like,40133,2024-05-16 16:23:00,1033,US,0,0,1,0,1,0
2678,comment,57670,2024-03-24 23:32:00,1310,ID,59,0,0,0,0,0
1794,comment,32979,2024-07-06 20:31:00,1638,IN,51,0,2,0,0,0
859,comment,63859,2024-06-29 23:05:00,1572,ID,67,1,1,2,3,1
1589,comment,48801,2024-01-04 02:24:00,1080,BR,53,0,1,0,0,0
2106,like,16561,2024-07-17 18:21:00,1408,IN,0,0,0,3,2,0
2645,comment,22071,2024-04-10 09:04:00,1115,US,54,0,3,0,0,0
1562,comment,63026,2024-07-02 09:19:00,1887,IN,52,0,0,0,0,0
267,comment,53164,2024-02-20 13:28:00,1324,US,64,0,0,0,0,0
156,comment,9077,2024-02-05 09:15:00,1275,MX,51,0,2,0,0,0
2798,comment,71125,2024-04-18 03:09:00,3273,PH,56,0,3,0,0,0
2417,like,70730,2024-02-13 19:44:00,1422,CA,0,0,0,1,2,0
1564,comment,43837,2024-07-18 19:26:00,1097,US,43,0,1,0,0,0
1421,comment,37872,2024-02-25 08:35:00,1573,MX,49,0,1,0,0,0
2707,like,2956,2024-04-07 14:28:00,1770,IN,0,0,2,0,1,0
2403,comment,23421,2024-04-14 19:54:00,1914,BR,59,0,1,0,0,0
2671,like,58079,2024-01-03 04:12:00,1117,MX,0,0,0,0,1,0
502,comment,24327,2024-05-07 18:00:00,1426,BR,57,0,0,0,0,0
703,upload,34794,2024-01-20 01:29:00,1374,NG,0,0,3,0,1,0
1826,like,24843,2024-05-27 22:38:00,1018,PH,0,0,1,0,1,0
1943,upload,45772,2024-02-20 18:34:00,1437,IN,0,0,1,0,1,0
